"Time Stamp","Time Zone","Name","PTID","Load"
"07/27/2025 03:10:00","EDT","WEST",61752,1884.8958
"07/27/2025 03:15:00","EDT","CAPITL",61757,1364.7234
"07/27/2025 03:15:00","EDT","CENTRL",61754,1744.198
"07/27/2025 03:15:00","EDT","DUNWOD",61760,658.9633
"07/27/2025 03:15:00","EDT","GENESE",61753,1180.0933
"07/27/2025 03:15:00","EDT","HUD VL",61758,1080.7253
"07/27/2025 03:15:00","EDT","LONGIL",61762,2279.2456
"07/27/2025 03:15:00","EDT","MHK VL",61756,885.6179
"07/27/2025 03:15:00","EDT","MILLWD",61759,263.1304
"07/27/2025 03:15:00","EDT","N.Y.C.",61761,5820.4736
"07/27/2025 03:15:00","EDT","NORTH",61755,534.8071
"07/27/2025 03:15:00","EDT","WEST",61752,1898.803
"07/27/2025 03:20:00","EDT","CAPITL",61757,1361.5387
"07/27/2025 03:20:00","EDT","CENTRL",61754,1747.0103
"07/27/2025 03:20:00","EDT","DUNWOD",61760,651.872
"07/27/2025 03:20:00","EDT","GENESE",61753,1187.553
"07/27/2025 03:20:00","EDT","HUD VL",61758,1080.4788
"07/27/2025 03:20:00","EDT","LONGIL",61762,2272.8684
"07/27/2025 03:20:00","EDT","MHK VL",61756,861.7882
"07/27/2025 03:20:00","EDT","MILLWD",61759,291.2867
"07/27/2025 03:20:00","EDT","N.Y.C.",61761,5804.8477
"07/27/2025 03:20:00","EDT","NORTH",61755,559.2947
"07/27/2025 03:20:00","EDT","WEST",61752,1900.2402
"07/27/2025 03:25:00","EDT","CAPITL",61757,1350.3124
"07/27/2025 03:25:00","EDT","CENTRL",61754,1746.449
"07/27/2025 03:25:00","EDT","DUNWOD",61760,656.6313
"07/27/2025 03:25:00","EDT","GENESE",61753,1179.4865
"07/27/2025 03:25:00","EDT","HUD VL",61758,1082.6644
"07/27/2025 03:25:00","EDT","LONGIL",61762,2278.4014
"07/27/2025 03:25:00","EDT","MHK VL",61756,857.9552
"07/27/2025 03:25:00","EDT","MILLWD",61759,274.9282
"07/27/2025 03:25:00","EDT","N.Y.C.",61761,5787.9365
"07/27/2025 03:25:00","EDT","NORTH",61755,556.0117
"07/27/2025 03:25:00","EDT","WEST",61752,1872.2905
"07/27/2025 03:30:00","EDT","CAPITL",61757,1346.7098
"07/27/2025 03:30:00","EDT","CENTRL",61754,1752.4304
"07/27/2025 03:30:00","EDT","DUNWOD",61760,658.0463
"07/27/2025 03:30:00","EDT","GENESE",61753,1176.3492
"07/27/2025 03:30:00","EDT","HUD VL",61758,1068.3901
"07/27/2025 03:30:00","EDT","LONGIL",61762,2264.0955
"07/27/2025 03:30:00","EDT","MHK VL",61756,834.7459
"07/27/2025 03:30:00","EDT","MILLWD",61759,273.4528
"07/27/2025 03:30:00","EDT","N.Y.C.",61761,5795.063
"07/27/2025 03:30:00","EDT","NORTH",61755,575.1504
"07/27/2025 03:30:00","EDT","WEST",61752,1897.9281
"07/27/2025 03:35:00","EDT","CAPITL",61757,1338.8198
"07/27/2025 03:35:00","EDT","CENTRL",61754,1692.2825
"07/27/2025 03:35:00","EDT","DUNWOD",61760,656.6679
"07/27/2025 03:35:00","EDT","GENESE",61753,1179.041
"07/27/2025 03:35:00","EDT","HUD VL",61758,1078.7665
"07/27/2025 03:35:00","EDT","LONGIL",61762,2259.8584
"07/27/2025 03:35:00","EDT","MHK VL",61756,858.7424
"07/27/2025 03:35:00","EDT","MILLWD",61759,260.6685
"07/27/2025 03:35:00","EDT","N.Y.C.",61761,5774.259
"07/27/2025 03:35:00","EDT","NORTH",61755,549.928
"07/27/2025 03:35:00","EDT","WEST",61752,1873.2578
"07/27/2025 03:40:00","EDT","CAPITL",61757,1341.305
"07/27/2025 03:40:00","EDT","CENTRL",61754,1694.6638
"07/27/2025 03:40:00","EDT","DUNWOD",61760,662.8181
"07/27/2025 03:40:00","EDT","GENESE",61753,1178.1245
"07/27/2025 03:40:00","EDT","HUD VL",61758,1074.4574
"07/27/2025 03:40:00","EDT","LONGIL",61762,2257.8552
"07/27/2025 03:40:00","EDT","MHK VL",61756,852.8339
"07/27/2025 03:40:00","EDT","MILLWD",61759,270.8615
"07/27/2025 03:40:00","EDT","N.Y.C.",61761,5768.7217
"07/27/2025 03:40:00","EDT","NORTH",61755,552.3641
"07/27/2025 03:40:00","EDT","WEST",61752,1889.1255
"07/27/2025 03:45:00","EDT","CAPITL",61757,1345.6611
"07/27/2025 03:45:00","EDT","CENTRL",61754,1736.6758
"07/27/2025 03:45:00","EDT","DUNWOD",61760,654.0619
"07/27/2025 03:45:00","EDT","GENESE",61753,1176.7166
"07/27/2025 03:45:00","EDT","HUD VL",61758,1084.4916
"07/27/2025 03:45:00","EDT","LONGIL",61762,2253.9915
"07/27/2025 03:45:00","EDT","MHK VL",61756,847.038
"07/27/2025 03:45:00","EDT","MILLWD",61759,272.76
"07/27/2025 03:45:00","EDT","N.Y.C.",61761,5762.907
"07/27/2025 03:45:00","EDT","NORTH",61755,555.1737
"07/27/2025 03:45:00","EDT","WEST",61752,1880.6631
"07/27/2025 03:50:00","EDT","CAPITL",61757,1342.5618
"07/27/2025 03:50:00","EDT","CENTRL",61754,1744.8096
"07/27/2025 03:50:00","EDT","DUNWOD",61760,642.2681
"07/27/2025 03:50:00","EDT","GENESE",61753,1169.36
"07/27/2025 03:50:00","EDT","HUD VL",61758,1085.781
"07/27/2025 03:50:00","EDT","LONGIL",61762,2263.4155
"07/27/2025 03:50:00","EDT","MHK VL",61756,838.8198
"07/27/2025 03:50:00","EDT","MILLWD",61759,269.7655
"07/27/2025 03:50:00","EDT","N.Y.C.",61761,5771.7124
"07/27/2025 03:50:00","EDT","NORTH",61755,556.1487
"07/27/2025 03:50:00","EDT","WEST",61752,1873.6545
"07/27/2025 03:55:00","EDT","CAPITL",61757,1337.0541
"07/27/2025 03:55:00","EDT","CENTRL",61754,1710.6631
"07/27/2025 03:55:00","EDT","DUNWOD",61760,651.3877
"07/27/2025 03:55:00","EDT","GENESE",61753,1166.7969
"07/27/2025 03:55:00","EDT","HUD VL",61758,1090.39
"07/27/2025 03:55:00","EDT","LONGIL",61762,2251.7979
"07/27/2025 03:55:00","EDT","MHK VL",61756,835.0184
"07/27/2025 03:55:00","EDT","MILLWD",61759,266.9795
"07/27/2025 03:55:00","EDT","N.Y.C.",61761,5750.6514
"07/27/2025 03:55:00","EDT","NORTH",61755,556.983
"07/27/2025 03:55:00","EDT","WEST",61752,1887.5137
"07/27/2025 04:00:00","EDT","CAPITL",61757,1337.1238
"07/27/2025 04:00:00","EDT","CENTRL",61754,1726.5725
"07/27/2025 04:00:00","EDT","DUNWOD",61760,643.5418
"07/27/2025 04:00:00","EDT","GENESE",61753,1165.233
"07/27/2025 04:00:00","EDT","HUD VL",61758,1059.9747
"07/27/2025 04:00:00","EDT","LONGIL",61762,2247.5518
"07/27/2025 04:00:00","EDT","MHK VL",61756,852.2966
"07/27/2025 04:00:00","EDT","MILLWD",61759,258.1618
"07/27/2025 04:00:00","EDT","N.Y.C.",61761,5761.218
"07/27/2025 04:00:00","EDT","NORTH",61755,555.7622
"07/27/2025 04:00:00","EDT","WEST",61752,1872.1913
"07/27/2025 04:05:00","EDT","CAPITL",61757,1334.0464
"07/27/2025 04:05:00","EDT","CENTRL",61754,1732.9006
"07/27/2025 04:05:00","EDT","DUNWOD",61760,647.9674
"07/27/2025 04:05:00","EDT","GENESE",61753,1167.357
"07/27/2025 04:05:00","EDT","HUD VL",61758,1059.4844
"07/27/2025 04:05:00","EDT","LONGIL",61762,2249.2705
"07/27/2025 04:05:00","EDT","MHK VL",61756,840.567
"07/27/2025 04:05:00","EDT","MILLWD",61759,260.9142
"07/27/2025 04:05:00","EDT","N.Y.C.",61761,5747.2715
"07/27/2025 04:05:00","EDT","NORTH",61755,570.7911
"07/27/2025 04:05:00","EDT","WEST",61752,1883.6482
"07/27/2025 04:10:00","EDT","CAPITL",61757,1350.3975
"07/27/2025 04:10:00","EDT","CENTRL",61754,1733.5181
"07/27/2025 04:10:00","EDT","DUNWOD",61760,641.7677
"07/27/2025 04:10:00","EDT","GENESE",61753,1165.8024
"07/27/2025 04:10:00","EDT","HUD VL",61758,1046.3164
"07/27/2025 04:10:00","EDT","LONGIL",61762,2246.0977
"07/27/2025 04:10:00","EDT","MHK VL",61756,848.2989
"07/27/2025 04:10:00","EDT","MILLWD",61759,262.7813
"07/27/2025 04:10:00","EDT","N.Y.C.",61761,5745.9307
"07/27/2025 04:10:00","EDT","NORTH",61755,545.9021
"07/27/2025 04:10:00","EDT","WEST",61752,1865.0321
"07/27/2025 04:15:00","EDT","CAPITL",61757,1352.355
"07/27/2025 04:15:00","EDT","CENTRL",61754,1735.0701
"07/27/2025 04:15:00","EDT","DUNWOD",61760,632.9065
"07/27/2025 04:15:00","EDT","GENESE",61753,1163.5502
"07/27/2025 04:15:00","EDT","HUD VL",61758,1068.4396
"07/27/2025 04:15:00","EDT","LONGIL",61762,2250.5303
"07/27/2025 04:15:00","EDT","MHK VL",61756,846.7339
"07/27/2025 04:15:00","EDT","MILLWD",61759,270.4519
"07/27/2025 04:15:00","EDT","N.Y.C.",61761,5746.419
"07/27/2025 04:15:00","EDT","NORTH",61755,555.4406
"07/27/2025 04:15:00","EDT","WEST",61752,1863.96
"07/27/2025 04:20:00","EDT","CAPITL",61757,1329.3035
"07/27/2025 04:20:00","EDT","CENTRL",61754,1749.8145
"07/27/2025 04:20:00","EDT","DUNWOD",61760,637.7816
"07/27/2025 04:20:00","EDT","GENESE",61753,1162.283
"07/27/2025 04:20:00","EDT","HUD VL",61758,1062.7205
"07/27/2025 04:20:00","EDT","LONGIL",61762,2239.8792
"07/27/2025 04:20:00","EDT","MHK VL",61756,835.7245
"07/27/2025 04:20:00","EDT","MILLWD",61759,269.8728
"07/27/2025 04:20:00","EDT","N.Y.C.",61761,5728.5923
"07/27/2025 04:20:00","EDT","NORTH",61755,548.7484
"07/27/2025 04:20:00","EDT","WEST",61752,1843.532
"07/27/2025 04:25:00","EDT","CAPITL",61757,1341.3099
"07/27/2025 04:25:00","EDT","CENTRL",61754,1730.781
"07/27/2025 04:25:00","EDT","DUNWOD",61760,634.1628
"07/27/2025 04:25:00","EDT","GENESE",61753,1162.8796
"07/27/2025 04:25:00","EDT","HUD VL",61758,1038.3127
"07/27/2025 04:25:00","EDT","LONGIL",61762,2254.8823
"07/27/2025 04:25:00","EDT","MHK VL",61756,835.6788
"07/27/2025 04:25:00","EDT","MILLWD",61759,279.1201
"07/27/2025 04:25:00","EDT","N.Y.C.",61761,5723.586
"07/27/2025 04:25:00","EDT","NORTH",61755,555.946
"07/27/2025 04:25:00","EDT","WEST",61752,1857.1152
"07/27/2025 04:30:00","EDT","CAPITL",61757,1327.3892
"07/27/2025 04:30:00","EDT","CENTRL",61754,1729.175
"07/27/2025 04:30:00","EDT","DUNWOD",61760,636.2413
"07/27/2025 04:30:00","EDT","GENESE",61753,1160.2106
"07/27/2025 04:30:00","EDT","HUD VL",61758,1064.7659
"07/27/2025 04:30:00","EDT","LONGIL",61762,2243.5205
"07/27/2025 04:30:00","EDT","MHK VL",61756,835.3278
"07/27/2025 04:30:00","EDT","MILLWD",61759,269.6949
"07/27/2025 04:30:00","EDT","N.Y.C.",61761,5702.714
"07/27/2025 04:30:00","EDT","NORTH",61755,553.1206
"07/27/2025 04:30:00","EDT","WEST",61752,1843.4906
"07/27/2025 04:35:00","EDT","CAPITL",61757,1339.7234
"07/27/2025 04:35:00","EDT","CENTRL",61754,1687.4365
"07/27/2025 04:35:00","EDT","DUNWOD",61760,640.2457
"07/27/2025 04:35:00","EDT","GENESE",61753,1155.3297
"07/27/2025 04:35:00","EDT","HUD VL",61758,1063.44
"07/27/2025 04:35:00","EDT","LONGIL",61762,2239.8289
"07/27/2025 04:35:00","EDT","MHK VL",61756,845.8748
"07/27/2025 04:35:00","EDT","MILLWD",61759,260.1705
"07/27/2025 04:35:00","EDT","N.Y.C.",61761,5698.7725
"07/27/2025 04:35:00","EDT","NORTH",61755,549.9044
"07/27/2025 04:35:00","EDT","WEST",61752,1840.9104
"07/27/2025 04:40:00","EDT","CAPITL",61757,1332.0876
"07/27/2025 04:40:00","EDT","CENTRL",61754,1724.8079
"07/27/2025 04:40:00","EDT","DUNWOD",61760,643.0818
"07/27/2025 04:40:00","EDT","GENESE",61753,1153.0542
"07/27/2025 04:40:00","EDT","HUD VL",61758,1089.7798
"07/27/2025 04:40:00","EDT","LONGIL",61762,2235.7495
"07/27/2025 04:40:00","EDT","MHK VL",61756,826.8932
"07/27/2025 04:40:00","EDT","MILLWD",61759,254.0787
"07/27/2025 04:40:00","EDT","N.Y.C.",61761,5705.7817
"07/27/2025 04:40:00","EDT","NORTH",61755,561.7195
"07/27/2025 04:40:00","EDT","WEST",61752,1853.3285
"07/27/2025 04:45:00","EDT","CAPITL",61757,1326.1025
"07/27/2025 04:45:00","EDT","CENTRL",61754,1717.2
"07/27/2025 04:45:00","EDT","DUNWOD",61760,634.2426
"07/27/2025 04:45:00","EDT","GENESE",61753,1154.0562
"07/27/2025 04:45:00","EDT","HUD VL",61758,1057.9691
"07/27/2025 04:45:00","EDT","LONGIL",61762,2238.7908
"07/27/2025 04:45:00","EDT","MHK VL",61756,841.1021
"07/27/2025 04:45:00","EDT","MILLWD",61759,264.5927
"07/27/2025 04:45:00","EDT","N.Y.C.",61761,5708.7227
"07/27/2025 04:45:00","EDT","NORTH",61755,553.9422
"07/27/2025 04:45:00","EDT","WEST",61752,1851.2642
"07/27/2025 04:50:00","EDT","CAPITL",61757,1324.2571
"07/27/2025 04:50:00","EDT","CENTRL",61754,1720.1326
"07/27/2025 04:50:00","EDT","DUNWOD",61760,646.6398
"07/27/2025 04:50:00","EDT","GENESE",61753,1156.7982
"07/27/2025 04:50:00","EDT","HUD VL",61758,1047.2316
"07/27/2025 04:50:00","EDT","LONGIL",61762,2229.0024
"07/27/2025 04:50:00","EDT","MHK VL",61756,837.9289
"07/27/2025 04:50:00","EDT","MILLWD",61759,257.809
"07/27/2025 04:50:00","EDT","N.Y.C.",61761,5693.4883
"07/27/2025 04:50:00","EDT","NORTH",61755,551.3322
"07/27/2025 04:50:00","EDT","WEST",61752,1833.0259
"07/27/2025 04:55:00","EDT","CAPITL",61757,1316.2463
"07/27/2025 04:55:00","EDT","CENTRL",61754,1718.6167
"07/27/2025 04:55:00","EDT","DUNWOD",61760,643.8153
"07/27/2025 04:55:00","EDT","GENESE",61753,1151.7174
"07/27/2025 04:55:00","EDT","HUD VL",61758,1065.8251
"07/27/2025 04:55:00","EDT","LONGIL",61762,2225.44
"07/27/2025 04:55:00","EDT","MHK VL",61756,825.4076
"07/27/2025 04:55:00","EDT","MILLWD",61759,255.2191
"07/27/2025 04:55:00","EDT","N.Y.C.",61761,5703.5176
"07/27/2025 04:55:00","EDT","NORTH",61755,562.2234
"07/27/2025 04:55:00","EDT","WEST",61752,1856.2476
"07/27/2025 05:00:00","EDT","CAPITL",61757,1325.264
"07/27/2025 05:00:00","EDT","CENTRL",61754,1731.1809
"07/27/2025 05:00:00","EDT","DUNWOD",61760,653.6119
"07/27/2025 05:00:00","EDT","GENESE",61753,1146.9312
"07/27/2025 05:00:00","EDT","HUD VL",61758,1058.9106
"07/27/2025 05:00:00","EDT","LONGIL",61762,2216.5042
"07/27/2025 05:00:00","EDT","MHK VL",61756,821.892
"07/27/2025 05:00:00","EDT","MILLWD",61759,241.687
"07/27/2025 05:00:00","EDT","N.Y.C.",61761,5688.791
"07/27/2025 05:00:00","EDT","NORTH",61755,559.4406
"07/27/2025 05:00:00","EDT","WEST",61752,1824.5532
"07/27/2025 05:05:00","EDT","CAPITL",61757,1314.3348
"07/27/2025 05:05:00","EDT","CENTRL",61754,1713.7039
"07/27/2025 05:05:00","EDT","DUNWOD",61760,627.9799
"07/27/2025 05:05:00","EDT","GENESE",61753,1154.4951
"07/27/2025 05:05:00","EDT","HUD VL",61758,1045.0045
"07/27/2025 05:05:00","EDT","LONGIL",61762,2225.6816
"07/27/2025 05:05:00","EDT","MHK VL",61756,855.4088
"07/27/2025 05:05:00","EDT","MILLWD",61759,268.7292
"07/27/2025 05:05:00","EDT","N.Y.C.",61761,5692.162
"07/27/2025 05:05:00","EDT","NORTH",61755,533.2971
"07/27/2025 05:05:00","EDT","WEST",61752,1820.4705
"07/27/2025 05:10:00","EDT","CAPITL",61757,1330.2023
"07/27/2025 05:10:00","EDT","CENTRL",61754,1731.7078
"07/27/2025 05:10:00","EDT","DUNWOD",61760,639.2941
"07/27/2025 05:10:00","EDT","GENESE",61753,1152.6018
"07/27/2025 05:10:00","EDT","HUD VL",61758,1041.6432
"07/27/2025 05:10:00","EDT","LONGIL",61762,2230.954
"07/27/2025 05:10:00","EDT","MHK VL",61756,827.7877
"07/27/2025 05:10:00","EDT","MILLWD",61759,257.8358
"07/27/2025 05:10:00","EDT","N.Y.C.",61761,5693.7197
"07/27/2025 05:10:00","EDT","NORTH",61755,560.8431
"07/27/2025 05:10:00","EDT","WEST",61752,1850.0348
"07/27/2025 05:15:00","EDT","CAPITL",61757,1313.5582
"07/27/2025 05:15:00","EDT","CENTRL",61754,1721.0334
"07/27/2025 05:15:00","EDT","DUNWOD",61760,640.9347
"07/27/2025 05:15:00","EDT","GENESE",61753,1156.3069
"07/27/2025 05:15:00","EDT","HUD VL",61758,1045.6497
"07/27/2025 05:15:00","EDT","LONGIL",61762,2244.373
"07/27/2025 05:15:00","EDT","MHK VL",61756,864.1722
"07/27/2025 05:15:00","EDT","MILLWD",61759,253.6027
"07/27/2025 05:15:00","EDT","N.Y.C.",61761,5674.624
"07/27/2025 05:15:00","EDT","NORTH",61755,524.5269
"07/27/2025 05:15:00","EDT","WEST",61752,1839.7565
"07/27/2025 05:20:00","EDT","CAPITL",61757,1311.0789
"07/27/2025 05:20:00","EDT","CENTRL",61754,1698.1526
"07/27/2025 05:20:00","EDT","DUNWOD",61760,637.5791
"07/27/2025 05:20:00","EDT","GENESE",61753,1146.5972
"07/27/2025 05:20:00","EDT","HUD VL",61758,1052.1536
"07/27/2025 05:20:00","EDT","LONGIL",61762,2241.3835
"07/27/2025 05:20:00","EDT","MHK VL",61756,831.5834
"07/27/2025 05:20:00","EDT","MILLWD",61759,257.2202
"07/27/2025 05:20:00","EDT","N.Y.C.",61761,5691.9326
"07/27/2025 05:20:00","EDT","NORTH",61755,562.2436
"07/27/2025 05:20:00","EDT","WEST",61752,1825.74
"07/27/2025 05:25:00","EDT","CAPITL",61757,1310.4574
"07/27/2025 05:25:00","EDT","CENTRL",61754,1702.7637
"07/27/2025 05:25:00","EDT","DUNWOD",61760,641.2644
"07/27/2025 05:25:00","EDT","GENESE",61753,1152.2155
"07/27/2025 05:25:00","EDT","HUD VL",61758,1041.9717
"07/27/2025 05:25:00","EDT","LONGIL",61762,2245.4126
"07/27/2025 05:25:00","EDT","MHK VL",61756,846.2453
"07/27/2025 05:25:00","EDT","MILLWD",61759,252.8475
"07/27/2025 05:25:00","EDT","N.Y.C.",61761,5676.367
"07/27/2025 05:25:00","EDT","NORTH",61755,538.9365
"07/27/2025 05:25:00","EDT","WEST",61752,1834.5098
"07/27/2025 05:30:00","EDT","CAPITL",61757,1318.0466
"07/27/2025 05:30:00","EDT","CENTRL",61754,1689.6553
"07/27/2025 05:30:00","EDT","DUNWOD",61760,638.6885
"07/27/2025 05:30:00","EDT","GENESE",61753,1149.9747
"07/27/2025 05:30:00","EDT","HUD VL",61758,1049.1344
"07/27/2025 05:30:00","EDT","LONGIL",61762,2237.5361
"07/27/2025 05:30:00","EDT","MHK VL",61756,812.1245
"07/27/2025 05:30:00","EDT","MILLWD",61759,257.0526
"07/27/2025 05:30:00","EDT","N.Y.C.",61761,5692.6406
"07/27/2025 05:30:00","EDT","NORTH",61755,572.4935
"07/27/2025 05:30:00","EDT","WEST",61752,1845.334
"07/27/2025 05:35:00","EDT","CAPITL",61757,1321.2854
"07/27/2025 05:35:00","EDT","CENTRL",61754,1685.7754
"07/27/2025 05:35:00","EDT","DUNWOD",61760,640.6622
"07/27/2025 05:35:00","EDT","GENESE",61753,1153.8865
"07/27/2025 05:35:00","EDT","HUD VL",61758,1032.2834
"07/27/2025 05:35:00","EDT","LONGIL",61762,2228.3809
"07/27/2025 05:35:00","EDT","MHK VL",61756,837.6267
"07/27/2025 05:35:00","EDT","MILLWD",61759,249.1166
"07/27/2025 05:35:00","EDT","N.Y.C.",61761,5682.6104
"07/27/2025 05:35:00","EDT","NORTH",61755,554.0331
"07/27/2025 05:35:00","EDT","WEST",61752,1842.8032
"07/27/2025 05:40:00","EDT","CAPITL",61757,1318.4374
"07/27/2025 05:40:00","EDT","CENTRL",61754,1690.9197
"07/27/2025 05:40:00","EDT","DUNWOD",61760,635.7587
"07/27/2025 05:40:00","EDT","GENESE",61753,1153.8007
"07/27/2025 05:40:00","EDT","HUD VL",61758,1038.3513
"07/27/2025 05:40:00","EDT","LONGIL",61762,2224.1392
"07/27/2025 05:40:00","EDT","MHK VL",61756,834.7365
"07/27/2025 05:40:00","EDT","MILLWD",61759,259.2305
"07/27/2025 05:40:00","EDT","N.Y.C.",61761,5703.656
"07/27/2025 05:40:00","EDT","NORTH",61755,559.231
"07/27/2025 05:40:00","EDT","WEST",61752,1833.6804
"07/27/2025 05:45:00","EDT","CAPITL",61757,1307.577
"07/27/2025 05:45:00","EDT","CENTRL",61754,1691.7778
"07/27/2025 05:45:00","EDT","DUNWOD",61760,641.9039
"07/27/2025 05:45:00","EDT","GENESE",61753,1145.7861
"07/27/2025 05:45:00","EDT","HUD VL",61758,1042.5696
"07/27/2025 05:45:00","EDT","LONGIL",61762,2226.5747
"07/27/2025 05:45:00","EDT","MHK VL",61756,841.286
"07/27/2025 05:45:00","EDT","MILLWD",61759,253.4109
"07/27/2025 05:45:00","EDT","N.Y.C.",61761,5676.5957
"07/27/2025 05:45:00","EDT","NORTH",61755,552.2654
"07/27/2025 05:45:00","EDT","WEST",61752,1847.9744
"07/27/2025 05:50:00","EDT","CAPITL",61757,1316.1815
"07/27/2025 05:50:00","EDT","CENTRL",61754,1689.6011
"07/27/2025 05:50:00","EDT","DUNWOD",61760,631.4415
"07/27/2025 05:50:00","EDT","GENESE",61753,1149.1423
"07/27/2025 05:50:00","EDT","HUD VL",61758,1048.5325
"07/27/2025 05:50:00","EDT","LONGIL",61762,2233.4646
"07/27/2025 05:50:00","EDT","MHK VL",61756,845.6389
"07/27/2025 05:50:00","EDT","MILLWD",61759,262.1859
"07/27/2025 05:50:00","EDT","N.Y.C.",61761,5696.08
"07/27/2025 05:50:00","EDT","NORTH",61755,556.2866
"07/27/2025 05:50:00","EDT","WEST",61752,1868.5002
"07/27/2025 05:55:00","EDT","CAPITL",61757,1326.667
"07/27/2025 05:55:00","EDT","CENTRL",61754,1726.8972
"07/27/2025 05:55:00","EDT","DUNWOD",61760,622.3738
"07/27/2025 05:55:00","EDT","GENESE",61753,1148.6638
"07/27/2025 05:55:00","EDT","HUD VL",61758,1047.3994
"07/27/2025 05:55:00","EDT","LONGIL",61762,2232.8618
"07/27/2025 05:55:00","EDT","MHK VL",61756,836.2242
"07/27/2025 05:55:00","EDT","MILLWD",61759,270.559
"07/27/2025 05:55:00","EDT","N.Y.C.",61761,5680.168
"07/27/2025 05:55:00","EDT","NORTH",61755,567.954
"07/27/2025 05:55:00","EDT","WEST",61752,1846.813
"07/27/2025 06:00:00","EDT","CAPITL",61757,1316.6787
"07/27/2025 06:00:00","EDT","CENTRL",61754,1725.1208
"07/27/2025 06:00:00","EDT","DUNWOD",61760,631.4697
"07/27/2025 06:00:00","EDT","GENESE",61753,1146.1409
"07/27/2025 06:00:00","EDT","HUD VL",61758,1036.8403
"07/27/2025 06:00:00","EDT","LONGIL",61762,2223.5693
"07/27/2025 06:00:00","EDT","MHK VL",61756,840.9382
"07/27/2025 06:00:00","EDT","MILLWD",61759,261.5304
"07/27/2025 06:00:00","EDT","N.Y.C.",61761,5664.3994
"07/27/2025 06:00:00","EDT","NORTH",61755,558.5059
"07/27/2025 06:00:00","EDT","WEST",61752,1835.6082
"07/27/2025 06:05:00","EDT","CAPITL",61757,1309.7274
"07/27/2025 06:05:00","EDT","CENTRL",61754,1726.6321
"07/27/2025 06:05:00","EDT","DUNWOD",61760,637.7427
"07/27/2025 06:05:00","EDT","GENESE",61753,1148.52
"07/27/2025 06:05:00","EDT","HUD VL",61758,1040.8531
"07/27/2025 06:05:00","EDT","LONGIL",61762,2228.1912
"07/27/2025 06:05:00","EDT","MHK VL",61756,853.3144
"07/27/2025 06:05:00","EDT","MILLWD",61759,250.2639
"07/27/2025 06:05:00","EDT","N.Y.C.",61761,5678.625
"07/27/2025 06:05:00","EDT","NORTH",61755,563.822
"07/27/2025 06:05:00","EDT","WEST",61752,1829.9067
"07/27/2025 06:10:00","EDT","CAPITL",61757,1307.6316
"07/27/2025 06:10:00","EDT","CENTRL",61754,1751.2983
"07/27/2025 06:10:00","EDT","DUNWOD",61760,662.2275
"07/27/2025 06:10:00","EDT","GENESE",61753,1150.939
"07/27/2025 06:10:00","EDT","HUD VL",61758,1020.4063
"07/27/2025 06:10:00","EDT","LONGIL",61762,2247.4963
"07/27/2025 06:10:00","EDT","MHK VL",61756,830.3524
"07/27/2025 06:10:00","EDT","MILLWD",61759,226.3373
"07/27/2025 06:10:00","EDT","N.Y.C.",61761,5657.243
"07/27/2025 06:10:00","EDT","NORTH",61755,578.96
"07/27/2025 06:10:00","EDT","WEST",61752,1818.0463
"07/27/2025 06:15:00","EDT","CAPITL",61757,1332.2345
"07/27/2025 06:15:00","EDT","CENTRL",61754,1747.541
"07/27/2025 06:15:00","EDT","DUNWOD",61760,631.9418
"07/27/2025 06:15:00","EDT","GENESE",61753,1152.9631
"07/27/2025 06:15:00","EDT","HUD VL",61758,1033.0607
"07/27/2025 06:15:00","EDT","LONGIL",61762,2236.469
"07/27/2025 06:15:00","EDT","MHK VL",61756,867.5097
"07/27/2025 06:15:00","EDT","MILLWD",61759,256.5892
"07/27/2025 06:15:00","EDT","N.Y.C.",61761,5690.0127
"07/27/2025 06:15:00","EDT","NORTH",61755,553.461
"07/27/2025 06:15:00","EDT","WEST",61752,1838.6714
"07/27/2025 06:20:00","EDT","CAPITL",61757,1308.638
"07/27/2025 06:20:00","EDT","CENTRL",61754,1754.7292
"07/27/2025 06:20:00","EDT","DUNWOD",61760,633.3849
"07/27/2025 06:20:00","EDT","GENESE",61753,1146.8547
"07/27/2025 06:20:00","EDT","HUD VL",61758,1041.1212
"07/27/2025 06:20:00","EDT","LONGIL",61762,2238.7173
"07/27/2025 06:20:00","EDT","MHK VL",61756,849.3687
"07/27/2025 06:20:00","EDT","MILLWD",61759,253.8174
"07/27/2025 06:20:00","EDT","N.Y.C.",61761,5676.8213
"07/27/2025 06:20:00","EDT","NORTH",61755,563.2002
"07/27/2025 06:20:00","EDT","WEST",61752,1861.5735
"07/27/2025 06:25:00","EDT","CAPITL",61757,1310.8734
"07/27/2025 06:25:00","EDT","CENTRL",61754,1752.1389
"07/27/2025 06:25:00","EDT","DUNWOD",61760,638.012
"07/27/2025 06:25:00","EDT","GENESE",61753,1148.8489
"07/27/2025 06:25:00","EDT","HUD VL",61758,1077.4344
"07/27/2025 06:25:00","EDT","LONGIL",61762,2221.985
"07/27/2025 06:25:00","EDT","MHK VL",61756,840.9403
"07/27/2025 06:25:00","EDT","MILLWD",61759,252.3465
"07/27/2025 06:25:00","EDT","N.Y.C.",61761,5698.5386
"07/27/2025 06:25:00","EDT","NORTH",61755,567.6403
"07/27/2025 06:25:00","EDT","WEST",61752,1815.6067
"07/27/2025 06:30:00","EDT","CAPITL",61757,1309.5664
